date,temperature,precipitation,winddirection,windspeed,pressure,symbol
2018-03-22T13:00:00,4,0,54.2,2.6,1008.6,Cloudy
2018-03-22T14:00:00,3,0,40.8,2.4,1008.7,Cloudy
2018-03-22T15:00:00,4,0,32.4,2.2,1008.8,Partly cloudy
2018-03-22T16:00:00,4,0,41.3,1.9,1008.6,Partly cloudy
2018-03-22T17:00:00,4,0,81.5,1.8,1008.4,Partly cloudy
2018-03-22T18:00:00,3,0,132.5,0.9,1008.7,Partly cloudy
2018-03-23T10:00:00,4,0,160.9,2.6,1006.3,Cloudy
2018-03-23T11:00:00,4,0,147.2,3.2,1005.8,Cloudy
2018-03-23T12:00:00,4,0,152.5,3.9,1005.2,Cloudy
2018-03-23T13:00:00,4,0,152.2,4.1,1004.9,Cloudy
2018-03-23T14:00:00,4,0,154.8,4.0,1004.4,Cloudy
2018-03-23T15:00:00,5,0,153.3,4.1,1004.0,Cloudy
2018-03-23T11:00:00,4,0,165.5,3.1,1006.0,Cloudy
2018-03-23T12:00:00,4,0,145.0,4.0,1005.3,Cloudy
2018-03-23T13:00:00,4,0,150.7,4.3,1005.1,Cloudy
2018-03-23T14:00:00,4,0,152.6,4.3,1004.7,Cloudy
2018-03-23T15:00:00,4,0,150.4,4.4,1004.2,Cloudy
2018-03-23T16:00:00,4,0,155.5,4.2,1004.1,Cloudy
2018-03-23T13:00:00,3,0,169.1,3.4,1004.9,Cloudy
2018-03-23T14:00:00,4,0,156.3,3.7,1004.5,Cloudy
2018-03-23T15:00:00,4,0,148.8,3.8,1004.0,Cloudy
2018-03-23T16:00:00,3,0,150.8,3.6,1004.0,Cloudy
2018-03-23T17:00:00,3,0,150.2,4.0,1003.6,Cloudy
2018-03-23T18:00:00,3,0,153.4,3.9,1003.6,Cloudy
2018-03-23T19:00:00,2,0,159.6,4.5,1003.9,Cloudy
2018-03-23T20:00:00,3,0,168.9,4.2,1003.9,Cloudy
2018-03-23T21:00:00,3,0,167.5,4.1,1003.8,Cloudy
2018-03-23T22:00:00,2,0,154.9,5.4,1003.4,Cloudy
2018-03-23T23:00:00,3,0,171.9,4.3,1003.6,Cloudy
2018-03-24T00:00:00,3,0,167.8,4.5,1003.5,Cloudy
2018-03-24T01:00:00,3,0,166.5,4.4,1003.1,Cloudy
2018-03-24T02:00:00,3,0,176.4,3.3,1003.1,Cloudy
2018-03-24T03:00:00,3,0,178.5,3.2,1002.9,Cloudy
2018-03-24T04:00:00,3,0,175.6,3.0,1002.6,Cloudy
2018-03-24T05:00:00,3,0,179.2,2.7,1002.4,Cloudy
2018-03-24T06:00:00,3,0,184.9,2.3,1002.7,Cloudy
2018-03-24T07:00:00,3,0,196.1,2.3,1003.1,Cloudy
2018-03-24T08:00:00,4,0,203.9,2.2,1003.5,Cloudy
2018-03-24T09:00:00,4,0,191.6,2.2,1003.8,Cloudy
2018-03-24T10:00:00,5,0,191.4,2.5,1004.0,Cloudy
2018-03-24T11:00:00,5,0,187.8,3.0,1004.0,Partly cloudy
2018-03-24T12:00:00,6,0,178.4,3.5,1003.8,Cloudy
2018-03-24T13:00:00,8,0,190.5,3.4,1003.8,Cloudy
2018-03-24T14:00:00,8,0,201.8,3.4,1003.9,Cloudy
2018-03-24T15:00:00,8,0,210.1,2.6,1004.0,Cloudy
2018-03-24T16:00:00,8,0,172.5,1.9,1003.9,Cloudy
2018-03-24T17:00:00,7,0,173.2,1.8,1004.1,Partly cloudy
2018-03-24T18:00:00,7,0,194.4,2.3,1004.2,Cloudy
2018-03-24T19:00:00,5,0,208.6,2.2,1004.9,Cloudy
2018-03-24T20:00:00,5,0,214.4,2.4,1005.1,Partly cloudy
2018-03-24T21:00:00,4,0,226.3,2.3,1005.2,Partly cloudy
2018-03-24T22:00:00,4,0,233.8,2.2,1005.5,Cloudy
2018-03-24T23:00:00,4,0,240.4,2.0,1005.5,Partly cloudy
2018-03-25T00:00:00,3,0,247.4,1.5,1005.5,Partly cloudy
2018-03-25T01:00:00,2,0,267.2,2.3,1005.8,Fog
2018-03-25T03:00:00,2,0,264.7,2.3,1005.8,Fog
2018-03-25T04:00:00,2,0,248.9,1.6,1005.6,Fog
2018-03-25T05:00:00,1,0,253.5,1.9,1005.7,Fog
2018-03-25T06:00:00,2,0,247.1,1.8,1005.7,Fog
2018-03-25T07:00:00,2,0,250.7,1.3,1005.7,Cloudy
2018-03-25T08:00:00,4,0,260.3,1.4,1006.0,Cloudy
2018-03-25T09:00:00,4,0,279.7,1.8,1006.4,Cloudy
2018-03-25T10:00:00,4,0.1,265.7,1.8,1006.7,Light rain
2018-03-25T11:00:00,5,0.1,285.4,1.6,1007.0,Light rain
2018-03-25T12:00:00,5,0,268.2,1.2,1007.2,Cloudy
2018-03-25T13:00:00,6,0,264.4,1.3,1007.4,Cloudy
2018-03-25T14:00:00,7,0,269.0,1.5,1007.7,Cloudy
2018-03-25T15:00:00,7,0,263.8,2.3,1007.8,Cloudy
2018-03-25T16:00:00,7,0,270.6,2.7,1007.7,Cloudy
2018-03-25T17:00:00,7,0,278.4,2.7,1007.7,Cloudy
2018-03-25T18:00:00,7,0,275.7,2.7,1007.7,Partly cloudy
2018-03-25T19:00:00,7,0,285.2,2.3,1007.7,Partly cloudy
2018-03-25T20:00:00,6,0,271.6,1.7,1008.1,Partly cloudy
2018-03-25T21:00:00,6,0,263.0,1.6,1008.3,Fair
2018-03-25T22:00:00,4,0,265.2,2.3,1008.6,Fair
2018-03-25T23:00:00,3,0,282.2,2.9,1009.0,Partly cloudy
2018-03-26T00:00:00,2,0,285.7,4.4,1009.3,Cloudy
2018-03-26T01:00:00,2,0,288.3,4.2,1009.7,Cloudy
2018-03-26T02:00:00,4,0,288.9,3.9,1009.5,Cloudy
2018-03-26T03:00:00,4,0,291.8,3.9,1009.9,Cloudy
2018-03-26T04:00:00,5,0,279.5,3.3,1009.8,Cloudy
2018-03-26T05:00:00,5,0,277.2,2.9,1009.6,Cloudy
2018-03-26T06:00:00,5,0,279.9,2.7,1009.9,Cloudy
2018-03-26T07:00:00,5,0,268.8,2.5,1010.1,Cloudy
2018-03-26T08:00:00,3,0,262.3,2.7,1010.4,Cloudy
2018-03-26T09:00:00,3,0,269.9,3.0,1010.7,Cloudy
2018-03-26T10:00:00,4,0,266.5,3.4,1011.3,Cloudy
2018-03-26T11:00:00,4,0,266.4,3.8,1011.6,Cloudy
2018-03-26T12:00:00,6,0,269.3,3.6,1011.7,Cloudy
2018-03-26T13:00:00,7,0,278.4,3.5,1011.9,Partly cloudy
2018-03-26T14:00:00,7,0,283.9,4.6,1012.4,Partly cloudy
2018-03-26T15:00:00,8,0,297.5,3.6,1012.3,Partly cloudy
2018-03-26T16:00:00,8,0,305.5,4.2,1012.5,Partly cloudy
2018-03-26T17:00:00,8,0,304.3,4.0,1012.7,Fair
2018-03-26T18:00:00,8,0,306.3,3.3,1012.7,Partly cloudy
2018-03-26T19:00:00,7,0,322.8,4.3,1013.2,Partly cloudy
2018-03-26T20:00:00,6,0,303.5,1.6,1013.5,Clear sky
2018-03-26T21:00:00,5,0,302.6,2.0,1013.8,Clear sky
2018-03-26T22:00:00,3,0,300.5,2.2,1013.9,Clear sky
2018-03-26T23:00:00,2,0,297.4,1.5,1014.1,Partly cloudy
2018-03-27T00:00:00,2,0,304.6,1.8,1014.2,Cloudy
2018-03-27T01:00:00,2,0,303.2,1.8,1014.4,Cloudy
2018-03-27T02:00:00,2,0,319.3,1.2,1014.8,Cloudy
2018-03-27T03:00:00,2,0,263.2,1.6,1014.7,Cloudy
2018-03-27T04:00:00,1,0,281.8,2.0,1014.6,Cloudy
2018-03-27T05:00:00,1,0,294.0,1.8,1014.2,Cloudy
2018-03-27T06:00:00,1,0,308.6,1.7,1014.1,Cloudy
2018-03-27T07:00:00,1,0,318.2,1.6,1014.2,Cloudy
2018-03-27T08:00:00,2,0,304.3,1.7,1014.2,Cloudy
2018-03-27T09:00:00,2,0,315.5,2.1,1014.4,Cloudy
2018-03-27T10:00:00,3,0,315.0,1.8,1014.4,Cloudy
2018-03-27T11:00:00,3,0,305.8,1.8,1014.3,Cloudy
2018-03-27T12:00:00,4,0,289.2,1.5,1014.2,Cloudy
2018-03-27T13:00:00,4,0,296.0,1.3,1014.0,Cloudy
2018-03-27T14:00:00,5,0,306.9,1.6,1014.3,Cloudy
2018-03-27T15:00:00,5,0,145.5,1.8,1013.9,Cloudy
2018-03-27T16:00:00,5,0,131.5,1.9,1013.6,Cloudy
2018-03-27T17:00:00,4,0,95.7,1.8,1013.5,Cloudy
2018-03-27T18:00:00,4,0,126.8,2.1,1013.4,Cloudy
2018-03-27T19:00:00,3,0,95.4,3.4,1013.4,Cloudy
2018-03-27T20:00:00,2,0,63.1,3.4,1013.5,Cloudy
2018-03-27T21:00:00,2,0,78.9,4.0,1013.6,Cloudy
2018-03-27T22:00:00,2,0,79.4,4.6,1013.7,Cloudy
2018-03-27T23:00:00,2,0,80.7,5.2,1013.2,Cloudy
2018-03-28T00:00:00,2,0,105.4,6.5,1013.2,Cloudy
2018-03-28T01:00:00,2,0,105.0,8.2,1013.2,Cloudy
2018-03-28T02:00:00,1,0,100.1,8.8,1013.3,Cloudy
2018-03-28T03:00:00,1,0,105.9,8.7,1013.0,Cloudy
2018-03-28T04:00:00,1,0,107.9,8.7,1012.8,Cloudy
2018-03-28T05:00:00,0,0,108.3,8.6,1012.5,Cloudy
2018-03-28T06:00:00,0,0,109.0,8.7,1012.0,Cloudy
2018-03-28T07:00:00,0,0,108.5,8.6,1011.7,Cloudy
2018-03-28T08:00:00,0,0,106.4,8.6,1011.8,Cloudy
2018-03-28T09:00:00,0,0,108.5,8.9,1011.5,Cloudy
2018-03-28T10:00:00,1,0,108.8,9.0,1011.3,Cloudy
2018-03-28T11:00:00,1,0,110.8,9.2,1011.3,Cloudy
2018-03-28T12:00:00,1,0,108.4,9.5,1010.8,Cloudy
2018-03-28T13:00:00,1,0,107.7,9.7,1010.5,Cloudy
2018-03-28T14:00:00,1,0,109.9,9.9,1010.3,Cloudy
2018-03-28T15:00:00,1,0,112.9,10.2,1009.6,Cloudy
2018-03-28T16:00:00,1,0,115.3,10.3,1009.2,Cloudy
2018-03-28T17:00:00,1,0,113.2,10.2,1008.7,Cloudy
2018-03-28T18:00:00,2,0,109.9,10.1,1007.7,Partly cloudy
2018-03-28T19:00:00,2,0,105.7,10.4,1007.0,Partly cloudy
2018-03-28T20:00:00,1,0,105.8,10.5,1007.1,Partly cloudy
2018-03-28T21:00:00,1,0,104.2,10.5,1006.9,Cloudy
2018-03-28T22:00:00,1,0,101.6,10.5,1006.6,Cloudy
2018-03-28T23:00:00,1,0,99.5,10.4,1006.4,Cloudy
2018-03-29T00:00:00,1,0,95.4,10.5,1005.8,Cloudy
2018-03-29T01:00:00,1,0,92.0,10.5,1005.1,Cloudy
2018-03-29T02:00:00,0,0,88.7,9.6,1004.8,Cloudy
2018-03-29T03:00:00,0,0,84.4,9.4,1004.2,Cloudy
2018-03-29T04:00:00,0,0,81.0,9.3,1003.7,Cloudy
2018-03-29T05:00:00,0,0,80.3,9.1,1003.3,Cloudy
2018-03-29T06:00:00,1,0,77.5,9.1,1003.5,Cloudy
2018-03-29T07:00:00,1,0,74.4,8.9,1003.8,Cloudy
2018-03-29T08:00:00,0,0,69.8,8.3,1004.0,Cloudy
2018-03-29T09:00:00,1,0,70.2,8.3,1004.2,Cloudy
2018-03-29T10:00:00,1,0,71.1,8.2,1004.5,Cloudy
2018-03-29T11:00:00,1,0,70.5,8.0,1004.8,Cloudy
2018-03-29T12:00:00,1,0.2,68.4,7.6,1005.4,Light snow
2018-03-29T13:00:00,1,0.3,64.0,7.0,1005.9,Snow
2018-03-29T14:00:00,2,0,70.8,6.8,1006.7,Cloudy
2018-03-29T15:00:00,1,0,60.7,6.2,1006.9,Cloudy
2018-03-29T16:00:00,1,0,56.3,5.7,1006.8,Cloudy
2018-03-29T17:00:00,2,0,59.4,5.6,1006.8,Cloudy
2018-03-29T18:00:00,2,0,63.2,5.4,1007.0,Cloudy
2018-03-29T19:00:00,2,0,68.1,5.6,1007.4,Cloudy
2018-03-29T20:00:00,2,0,49.3,4.4,1007.9,Cloudy
2018-03-29T21:00:00,2,0,52.2,4.5,1008.4,Cloudy
2018-03-29T22:00:00,2,0,53.9,4.5,1008.5,Cloudy
2018-03-29T23:00:00,1,0,54.5,4.0,1008.8,Cloudy
2018-03-30T00:00:00,1,0,52.1,3.6,1008.9,Cloudy
2018-03-30T01:00:00,0,0,49.7,3.4,1009.4,Partly cloudy
2018-03-30T02:00:00,0,0,27.0,2.2,1009.7,Cloudy
2018-03-30T03:00:00,0,0,33.2,2.5,1009.8,Partly cloudy
2018-03-30T04:00:00,-1,0,34.8,2.7,1009.8,Partly cloudy
2018-03-30T05:00:00,-1,0,37.6,2.5,1009.8,Clear sky
2018-03-30T06:00:00,-1,0,36.0,2.3,1009.7,Clear sky
2018-03-30T07:00:00,-1,0,33.7,2.5,1009.8,Clear sky
2018-03-30T08:00:00,-1,0,34.2,2.1,1010.2,Fair
2018-03-30T09:00:00,0,0,50.3,3.2,1010.1,Fair
2018-03-30T10:00:00,1,0,59.5,3.3,1010.4,Clear sky
2018-03-30T11:00:00,2,0,73.5,3.5,1010.5,Clear sky
2018-03-30T12:00:00,3,0,97.4,3.5,1010.8,Clear sky
2018-03-30T13:00:00,3,0,99.8,3.8,1010.9,Fair
2018-03-30T14:00:00,3,0,101.0,3.5,1010.9,Clear sky
2018-03-30T15:00:00,4,0,111.2,3.4,1010.6,Partly cloudy
2018-03-30T16:00:00,3,0,108.1,3.7,1010.2,Partly cloudy
2018-03-30T17:00:00,3,0,95.3,4.6,1009.6,Fair
2018-03-30T18:00:00,3,0,88.2,4.5,1009.3,Clear sky
2018-03-30T19:00:00,3,0,80.0,4.0,1009.4,Clear sky
2018-03-30T20:00:00,2,0,70.8,4.1,1009.5,Clear sky
2018-03-30T21:00:00,2,0,71.0,3.9,1009.7,Fair
2018-03-30T22:00:00,1,0,76.0,3.4,1010.0,Clear sky
2018-03-30T23:00:00,1,0,85.6,4.0,1009.9,Clear sky
2018-03-31T00:00:00,2,0,101.0,4.3,1009.5,Clear sky
2018-03-31T01:00:00,2,0,104.1,3.9,1009.4,Clear sky
2018-03-31T02:00:00,1,0,116.0,4.8,1009.2,Fair
2018-03-31T03:00:00,1,0,108.5,4.6,1009.1,Partly cloudy
2018-03-31T04:00:00,1,0,96.9,4.7,1008.7,Partly cloudy
2018-03-31T05:00:00,1,0,96.8,5.4,1008.4,Partly cloudy
2018-03-31T06:00:00,1,0,104.3,6.1,1008.3,Partly cloudy
2018-03-31T07:00:00,1,0,108.3,6.4,1008.3,Partly cloudy
2018-03-31T08:00:00,1,0,97.6,6.6,1008.0,Partly cloudy
2018-03-31T09:00:00,1,0,93.8,6.5,1008.0,Cloudy
2018-03-31T10:00:00,1,0,93.1,6.5,1008.0,Cloudy
2018-03-31T11:00:00,2,0,83.6,6.6,1008.0,Cloudy
2018-03-31T12:00:00,2,0,83.8,6.7,1007.9,Cloudy
2018-03-31T13:00:00,2,0,90.9,6.8,1008.1,Cloudy
2018-03-31T14:00:00,2,0,86.8,6.0,1007.9,Cloudy
2018-03-31T15:00:00,2,0,83.8,5.6,1007.4,Cloudy
2018-03-31T16:00:00,3,0,84.4,5.6,1006.9,Partly cloudy
2018-03-31T17:00:00,3,0,73.5,4.8,1006.5,Cloudy
2018-03-31T18:00:00,3,0,64.9,4.5,1006.2,Cloudy
2018-03-31T19:00:00,3,0,51.5,4.2,1006.2,Cloudy
2018-03-31T20:00:00,2,0,42.5,3.7,1006.5,Cloudy
2018-03-31T21:00:00,2,0,29.2,3.5,1006.8,Cloudy
2018-03-31T22:00:00,2,0,27.6,3.5,1006.6,Cloudy
2018-03-31T23:00:00,2,0,31.2,3.7,1006.3,Cloudy
